Alarm Date,Incident Type,Estimated Property Loss,Estimated Content Loss,District,Zip,Property Use
11-07-2020,411,0,0,11,2135,962
11-07-2020,550,0,0,3,2113,962
11-07-2020,553,0,0,7,2125,962
11-07-2020,600,0,0,12,2130,429
11-07-2020,621,0,0,4,2124,963
11-07-2020,553,0,0,3,2129,962
11-07-2020,600,0,0,4,2116,900
11-07-2020,424,0,0,7,2125,429
11-07-2020,736,0,0,11,2135,429
11-07-2020,714,0,0,8,2124,400
11-07-2020,600,0,0,4,2116,900
11-07-2020,711,0,0,4,2118,900
11-07-2020,553,0,0,7,2121,    
11-07-2020,151,0,0,3,2109,900
11-07-2020,711,0,0,4,2118,900
11-07-2020,552,0,0,7,2121,962
11-07-2020,743,0,0,1,2128,429
11-07-2020,653,0,0,9,2119,429
11-07-2020,600,0,0,3,2113,429
11-07-2020,715,0,0,12,2130,400
11-07-2020,641,0,0,8,2124,900
11-07-2020,600,0,0,1,2128,962
11-07-2020,600,0,0,3,2113,429
11-07-2020,714,0,0,4,2116,449
11-07-2020,711,0,0,4,2116,900
11-07-2020,651,0,0,4,2116,449
11-07-2020,553,0,0,11,2135,963
11-07-2020,744,0,0,12,2132,161
11-07-2020,553,0,0,3,2108,900
11-08-2020,553,0,0,3,2114,400
11-08-2020,113,0,0,7,2125,429
11-08-2020,743,0,0,1,2128,429
11-08-2020,711,0,0,12,2132,962
11-08-2020,736,0,0,9,2121,419
11-08-2020,611,0,0,3,2113,    
11-08-2020,714,0,0,4,2215,200
11-08-2020,735,0,0,4,2215,200
11-08-2020,736,0,0,9,2130,311
11-08-2020,651,0,0,9,2115,400
11-08-2020,745,0,0,3,2129,429
11-08-2020,461,0,0,8,2124,419
11-08-2020,600,0,0,12,2136,439
11-08-2020,611,0,0,4,2116,    
11-08-2020,142,0,0,11,2135,900
11-08-2020,711,0,0,4,2118,900
11-08-2020,113,0,0,7,2121,429
11-08-2020,553,0,0,8,2122,400
11-08-2020,553,0,0,3,2114,900
11-08-2020,745,0,0,6,2127,429
11-08-2020,600,0,0,12,2132,965
11-08-2020,745,0,0,1,2128,161
11-08-2020,511,0,0,1,2128,963
11-08-2020,522,0,0,11,2135,400
11-08-2020,522,0,0,9,2119,429
11-08-2020,611,0,0,6,2118,    
11-08-2020,111,100000,0,7,2119,891
11-08-2020,113,0,0,9,2130,419
11-08-2020,735,0,0,6,2127,429
11-08-2020,746,0,0,9,2132,419
11-08-2020,743,0,0,11,2135,429
11-08-2020,671,0,0,1,2128,429
11-08-2020,113,1000,0,1,2128,429
11-08-2020,554,0,0,7,2122,429
11-08-2020,712,0,0,4,2118,331
11-08-2020,500,0,0,11,2135,429
11-08-2020,553,0,0,3,2114,900
11-08-2020,746,0,0,9,2130,419
11-08-2020,451C,0,0,3,2129,888
11-08-2020,500,0,0,12,2136,900
11-08-2020,743,0,0,3,2109,429
11-08-2020,113,0,0,9,2119,400
11-08-2020,113,0,0,7,2121,429
11-08-2020,111,1000,500,11,2135,400
11-08-2020,600,0,0,3,2111,963
11-08-2020,554,0,0,7,2122,429
11-08-2020,424,0,0,12,2131,429
11-08-2020,715,0,0,9,2130,419
11-08-2020,714,0,0,8,2124,429
11-08-2020,553,0,0,7,2125,962
11-08-2020,424,0,0,8,2124,419
11-08-2020,745,0,0,9,2130,400
11-08-2020,740,0,0,4,2111,500
11-08-2020,735,0,0,9,2130,400
11-08-2020,551,0,0,3,0,946
11-08-2020,743,0,0,8,2126,419
11-08-2020,553,0,0,6,2118,962
11-08-2020,553,0,0,8,2124,962
11-08-2020,553,0,0,6,2127,174
11-08-2020,553,0,0,4,2118,439
11-08-2020,745,0,0,7,2124,429
11-08-2020,553,0,0,11,2135,429
11-08-2020,553,0,0,9,2130,931
11-08-2020,700,0,0,3,2114,361
11-08-2020,621,0,0,4,2215,429
11-08-2020,113,0,0,3,2113,429
11-08-2020,745,0,0,4,2120,429
11-08-2020,611,0,0,6,0,    
11-08-2020,113,0,0,9,2121,439
11-08-2020,731,0,0,11,2134,891
11-08-2020,553,0,0,8,2124,429
11-08-2020,553,0,0,4,2118,960
11-08-2020,714,0,0,7,2119,429
11-08-2020,745,0,0,12,2131,400
11-08-2020,553,0,0,9,2130,419
11-08-2020,745,0,0,11,2134,429
11-08-2020,715,0,0,8,2124,429
11-08-2020,413,0,0,7,2119,962
11-08-2020,745,0,0,4,2215,400
11-08-2020,745,0,0,6,2127,429
11-08-2020,500,0,0,11,2135,429
11-08-2020,111,100,0,9,2121,429
11-08-2020,653,0,0,6,2127,429
11-08-2020,553,0,0,1,2128,962
11-08-2020,744,0,0,8,2122,599
11-08-2020,622,0,0,7,2119,400
11-08-2020,553,0,0,9,2119,429
11-08-2020,714,0,0,4,2118,439
11-08-2020,500,0,0,9,2131,900
11-08-2020,511,0,0,8,2124,963
11-08-2020,611,0,0,11,2135,    
11-08-2020,733,0,0,4,2116,161
11-08-2020,113,0,0,9,2215,460
11-08-2020,714,0,0,7,2125,429
11-08-2020,653,0,0,6,2127,429
11-08-2020,743,0,0,4,2118,429
11-08-2020,553,0,0,4,2118,439
11-08-2020,733,0,0,6,2127,429
11-08-2020,553,0,0,8,2124,429
11-08-2020,733,0,0,6,2127,429
11-08-2020,553,0,0,6,2210,960
11-08-2020,745,0,0,11,2467,460
11-08-2020,735,0,0,6,2127,429
11-08-2020,743,0,0,3,2109,400
11-08-2020,735,0,0,6,2127,429
11-08-2020,113,0,0,7,2121,429
11-08-2020,553,0,0,7,2121,429
11-08-2020,554,0,0,7,2122,429
11-08-2020,700,0,0,12,2132,500
11-08-2020,733,0,0,7,2125,429
11-08-2020,111,250000,50000,7,2119,429
11-08-2020,735,0,0,4,2116,419
11-08-2020,743,0,0,3,2113,400
11-08-2020,553,0,0,8,2126,429
11-08-2020,600,0,0,3,2108,100
11-09-2020,733,0,0,7,2125,429
11-09-2020,745,0,0,9,2120,429
11-09-2020,553,0,0,6,2118,322
11-09-2020,553,0,0,4,2118,429
11-09-2020,611,0,0,4,2115,    
11-09-2020,733,0,0,8,2126,429
11-09-2020,736,0,0,11,2134,429
11-09-2020,735,0,0,4,2116,419
11-09-2020,554,0,0,7,2122,429
11-09-2020,715,0,0,3,2113,400
11-09-2020,745,0,0,4,2116,151
11-09-2020,745,0,0,3,2113,200
11-09-2020,735,0,0,7,2121,429
11-09-2020,712,0,0,9,2130,331
11-09-2020,553,0,0,4,2118,321
11-09-2020,611,0,0,1,2128,    
11-09-2020,733,0,0,7,2125,429
11-09-2020,553,0,0,7,2121,900
11-09-2020,500,0,0,4,2118,644
11-09-2020,736,0,0,1,2128,419
11-09-2020,451C,0,0,7,2125,888
11-09-2020,735,0,0,7,2121,429
11-09-2020,736,0,0,11,2134,429
11-09-2020,715,0,0,6,2118,888
11-09-2020,735,0,0,7,2125,429
11-09-2020,745,0,0,7,2124,0
11-09-2020,611,0,0,6,2118,    
11-09-2020,552,0,0,1,2128,962
11-09-2020,621,0,0,8,2122,900
11-09-2020,551,0,0,6,2118,900
11-09-2020,611,0,0,8,2126,    
11-09-2020,552,0,0,1,2128,962
11-09-2020,743,0,0,3,2108,155
11-09-2020,451C,0,0,1,2128,888
11-09-2020,600,0,0,4,2118,429
11-09-2020,553,0,0,6,2118,960
11-09-2020,600,0,0,12,2131,429
11-09-2020,511,0,0,8,2124,960
11-09-2020,714,0,0,4,2115,429
11-09-2020,714,0,0,4,2118,449
11-09-2020,553,0,0,8,2122,900
11-09-2020,400,0,0,4,2116,0
11-09-2020,743,0,0,12,2136,150
11-09-2020,735,0,0,8,2124,429
11-09-2020,743,0,0,11,2134,419
11-09-2020,554,0,0,6,2127,419
11-09-2020,900T,0,0,7,2125,962
11-09-2020,743,0,0,3,2111,500
11-09-2020,600,0,0,1,2128,937
11-09-2020,151,0,0,12,2132,938
11-09-2020,743,0,0,3,2114,449
11-09-2020,113,0,0,9,2130,321
11-09-2020,600,0,0,3,2114,960
11-09-2020,715,0,0,4,2115,429
11-09-2020,600,0,0,12,2131,429
11-09-2020,743,0,0,4,2215,131
11-09-2020,700,0,0,7,2125,429
11-09-2020,743,0,0,6,2210,429
11-09-2020,451,0,0,12,2132,960
11-09-2020,611,0,0,3,2111,    
11-09-2020,611,0,0,7,2122,    
11-09-2020,553,0,0,7,2119,960
11-09-2020,444,0,0,8,2122,900
11-09-2020,113,0,0,12,2132,429
11-09-2020,700,0,0,6,2125,960
11-09-2020,554,0,0,1,2128,400
11-09-2020,714,0,0,9,2120,429
11-09-2020,553,0,0,9,2120,419
11-09-2020,651,0,0,12,2131,960
11-09-2020,651,0,0,12,2131,900
11-09-2020,611,0,0,12,2130,    
11-09-2020,553,0,0,9,2130,419
11-09-2020,745,0,0,6,2127,0
11-09-2020,735,0,0,9,2130,400
11-09-2020,712,0,0,11,2135,400
11-09-2020,745,0,0,8,2124,429
11-09-2020,531,0,0,1,2128,400
11-09-2020,745,0,0,9,2130,400
11-09-2020,735,0,0,8,2124,429
11-09-2020,741,0,0,12,2132,331
11-09-2020,714,0,0,7,2121,429
11-09-2020,733,0,0,1,2128,519
11-09-2020,600,0,0,3,2114,960
11-09-2020,714,0,0,4,2115,460
11-09-2020,714,0,0,11,2135,400
11-09-2020,511,0,0,6,2127,429
11-09-2020,745,0,0,6,2127,429
11-09-2020,511,0,0,7,2121,965
11-09-2020,600,0,0,4,2118,429
11-09-2020,445,0,0,12,2132,400
11-09-2020,412,0,0,3,2108,960
11-09-2020,451C,0,0,7,2125,888
11-09-2020,600,0,0,11,2135,960
11-09-2020,600,0,0,7,2125,960
11-09-2020,445,0,0,7,2121,429
11-09-2020,600,0,0,4,2118,429
11-09-2020,154,0,0,8,2124,965
11-09-2020,743,0,0,3,2129,500
11-09-2020,745,0,0,8,2124,429
11-09-2020,553,0,0,9,2119,900
11-09-2020,554,0,0,4,2118,900
11-09-2020,113,0,0,6,2127,419
11-09-2020,900T,0,0,1,2128,888
11-09-2020,553,0,0,7,2125,960
11-09-2020,715,0,0,7,2125,429
11-09-2020,743,0,0,3,2108,400
11-09-2020,113,0,0,3,2129,419
11-09-2020,554,0,0,8,2124,300
11-09-2020,621,0,0,1,2128,400
11-09-2020,113,0,0,1,2128,429
11-09-2020,554,0,0,12,2131,429
11-09-2020,553,0,0,6,2127,429
11-09-2020,424,0,0,3,2108,400
11-09-2020,444,0,0,7,2119,400
11-09-2020,743,0,0,9,2120,    
11-09-2020,113,0,0,1,2128,429
11-09-2020,113,0,0,9,2130,400
11-09-2020,553,0,0,6,2127,429
11-09-2020,553,0,0,7,2121,960
11-09-2020,733,0,0,4,2115,429
11-09-2020,113,0,0,6,2127,429
11-09-2020,113,0,0,6,2127,429
11-09-2020,553,0,0,1,2128,400
11-09-2020,422,0,0,4,2215,963
11-09-2020,653,0,0,11,2134,161
11-09-2020,113,0,0,4,2115,429
11-09-2020,745,0,0,9,2130,400
11-09-2020,424,0,0,11,2135,429
11-09-2020,553,0,0,6,2127,429
11-09-2020,554,0,0,6,2127,429
11-09-2020,553,0,0,4,2115,900
11-09-2020,553,0,0,4,2115,900
11-09-2020,553,0,0,12,2132,962
11-09-2020,735,0,0,12,2131,429
11-09-2020,733,0,0,3,2129,439
11-09-2020,743,0,0,9,2120,215
11-09-2020,511,0,0,9,2121,965
11-09-2020,553,0,0,9,2120,400
11-09-2020,554,0,0,3,2113,960
11-09-2020,735,0,0,7,2124,429
11-09-2020,743,0,0,1,2128,419
11-09-2020,651,0,0,7,2119,429
11-09-2020,743,0,0,12,2131,419
11-09-2020,554,0,0,1,2128,419
11-09-2020,700,0,0,7,2124,200
11-09-2020,600,0,0,4,2118,960
11-10-2020,554,0,0,4,2115,429
11-10-2020,744,0,0,3,2129,519
11-10-2020,736,0,0,12,2136,114
11-10-2020,112,0,5000,12,2130,881
11-10-2020,714,0,0,7,2121,131
11-10-2020,611,0,0,4,2115,    
11-10-2020,714,0,0,7,2121,131
11-10-2020,745,0,0,4,2116,174
11-10-2020,600,0,0,8,2124,429
11-10-2020,553,0,0,4,2115,429
11-10-2020,745,0,0,9,2130,300
11-10-2020,553,0,0,3,2129,900
11-10-2020,553,0,0,12,2131,960
11-10-2020,111,1000,0,4,2118,429
11-10-2020,554,0,0,8,2124,429
11-10-2020,413,0,0,12,2132,962
11-10-2020,735,0,0,4,2116,429
11-10-2020,522,0,0,11,2135,213
11-10-2020,652,0,0,7,2121,131
11-10-2020,715,0,0,4,2115,400
11-10-2020,622,0,0,12,2131,419
11-10-2020,413,0,0,7,2119,960
11-10-2020,553,0,0,8,2122,592
11-10-2020,743,0,0,4,2215,500
11-10-2020,900T,0,0,9,2215,900
11-10-2020,553,0,0,3,2114,900
11-10-2020,553,0,0,6,2127,400
11-10-2020,113,0,0,8,2124,429
11-10-2020,745,0,0,6,2210,519
11-10-2020,554,0,0,4,2115,400
11-10-2020,735,0,0,4,2111,500
11-10-2020,442,0,0,3,2114,922
11-10-2020,553,0,0,7,2119,900
11-10-2020,743,0,0,4,2199,100
11-10-2020,113,0,0,8,2126,429
11-10-2020,745,0,0,8,2124,331
11-10-2020,735,0,0,4,2115,400
11-10-2020,745,0,0,4,2118,400
11-10-2020,743,0,0,11,2467,460
11-10-2020,745,0,0,4,2116,429
11-10-2020,746,0,0,9,2130,419
11-10-2020,745,0,0,11,2215,460
11-10-2020,600,0,0,4,2215,400
11-10-2020,715,0,0,9,2130,429
11-10-2020,611,0,0,8,2126,    
11-10-2020,113,0,0,11,2135,429
11-10-2020,553,0,0,4,2118,900
11-10-2020,600,0,0,6,2118,963
11-10-2020,714,0,0,9,2115,200
11-10-2020,552,0,0,9,2121,961
11-10-2020,746,0,0,3,2108,419
11-10-2020,113,0,0,7,2122,429
11-10-2020,744,0,0,6,2210,599
11-10-2020,743,0,0,3,2108,150
11-10-2020,733,0,0,9,2119,500
11-10-2020,554,0,0,3,2111,429
11-10-2020,746,0,0,1,2128,429
11-10-2020,714,0,0,12,2136,100
11-10-2020,113,0,0,8,2126,400
11-10-2020,442,0,0,3,2114,300
11-10-2020,712,0,0,9,2130,331
11-10-2020,743,0,0,7,2122,429
11-10-2020,745,0,0,3,2110,500
11-10-2020,743,0,0,4,2215,593
11-10-2020,550,0,0,4,2111,    
11-10-2020,500,0,0,11,2134,429
11-10-2020,550,0,0,3,2114,900
11-10-2020,553,0,0,11,2134,NNN 
11-10-2020,445,0,0,3,2114,174
11-10-2020,740,0,0,12,2136,419
11-10-2020,600,0,0,4,2215,900
11-10-2020,744,0,0,1,2128,429
11-10-2020,600,0,0,6,2118,300
11-10-2020,600,0,0,4,2115,900
11-10-2020,611,0,0,4,2116,    
11-10-2020,741,0,0,4,2116,400
11-10-2020,553,0,0,3,2114,922
11-10-2020,611,0,0,6,2118,    
11-10-2020,111,8000,2000,4,2111,439
11-10-2020,600,0,0,8,2124,419
11-10-2020,553,0,0,6,2127,960
11-10-2020,743,0,0,3,2108,400
11-10-2020,554,0,0,9,2130,419
11-10-2020,745,0,0,9,2130,439
11-10-2020,900T,0,0,9,2115,900
11-10-2020,611,0,0,6,2127,    
11-10-2020,611,0,0,12,2126,    
11-10-2020,444,0,0,3,2129,960
11-10-2020,611,0,0,7,2124,    
11-10-2020,553,0,0,4,2118,900
11-10-2020,712,0,0,3,2129,464
11-10-2020,611,0,0,4,2215,    
11-10-2020,553,0,0,12,2132,900
11-10-2020,600,0,0,4,2116,963
11-10-2020,553,0,0,8,2124,963
11-10-2020,600,0,0,7,2125,963
11-10-2020,553,0,0,4,2215,900
11-10-2020,500,0,0,8,2124,900
11-10-2020,553,0,0,9,2119,459
11-10-2020,411,0,0,7,2119,960
11-10-2020,141,0,0,12,2136,952
11-10-2020,451C,0,0,7,2119,888
11-10-2020,745,0,0,8,2124,400
11-10-2020,553,0,0,11,2135,429
11-10-2020,113,0,0,4,2215,439
11-10-2020,552,0,0,7,2122,965
11-10-2020,733,0,0,12,2132,400
11-10-2020,511,0,0,4,2215,960
11-10-2020,711,0,0,6,2127,962
11-10-2020,743,0,0,11,2135,429
11-10-2020,162,0,0,6,2210,960
11-10-2020,511,0,0,8,2126,965
11-10-2020,714,0,0,3,2113,429
11-10-2020,714,0,0,6,2125,429
11-10-2020,743,0,0,12,2136,100
11-10-2020,622,0,0,4,2118,900
11-10-2020,735,0,0,3,2129,429
11-10-2020,711,0,0,12,2131,963
11-10-2020,554,0,0,9,2130,311
11-10-2020,611,0,0,12,2136,    
11-10-2020,621,0,0,4,2115,900
11-10-2020,500,0,0,12,2132,400
11-10-2020,554,0,0,4,2120,124
11-10-2020,113,0,50,11,2134,429
11-10-2020,553,0,0,9,2120,900
11-10-2020,553,0,0,1,2128,965
11-10-2020,743,0,0,11,2135,429
11-10-2020,652,0,0,11,2467,449
11-10-2020,553,0,0,4,2118,900
11-10-2020,600,0,0,8,2126,460
11-10-2020,111,30000,30000,12,2136,400
11-10-2020,552,0,0,4,2116,429
11-10-2020,746,0,0,4,2215,419
11-10-2020,611,0,0,4,2116,    
11-10-2020,743,0,0,11,2135,419
11-10-2020,552,0,0,9,2115,900
11-10-2020,600,0,0,3,2114,429
11-10-2020,554,0,0,9,2119,429
11-10-2020,113,0,50,11,2134,429
11-10-2020,600,0,0,8,2124,900
11-11-2020,745,0,0,3,2114,429
11-11-2020,715,0,0,3,2113,429
11-11-2020,131,4000,2000,4,2118,960
11-11-2020,743,0,0,12,2131,419
11-11-2020,712,0,0,9,2131,331
11-11-2020,600,0,0,6,2118,960
11-11-2020,600,0,0,9,2130,962
11-11-2020,715,0,0,7,2119,429
11-11-2020,745,0,0,8,2124,174
11-11-2020,600,0,0,6,2118,963
11-11-2020,113,0,0,4,2118,400
11-11-2020,735,0,0,4,2116,429
11-11-2020,600,0,0,11,2134,429
11-11-2020,652,0,0,4,2215,500
11-11-2020,745,0,0,4,2111,500
11-11-2020,113,0,50,8,2126,429
11-11-2020,611,0,0,12,2130,    
11-11-2020,733,0,0,12,2132,429
11-11-2020,553,0,0,7,2119,963
11-11-2020,611,0,0,4,2215,    
11-11-2020,553,0,0,9,2130,429
11-11-2020,743,0,0,9,2115,460
11-11-2020,500,0,0,12,2132,900
11-11-2020,900T,0,0,9,2115,900
11-11-2020,652,0,0,4,2215,419
11-11-2020,711,0,0,7,2125,900
11-11-2020,113,0,0,7,2125,419
11-11-2020,553,0,0,6,2127,419
11-11-2020,553,0,0,3,2109,429
11-11-2020,900T,0,0,9,2130,962
11-11-2020,621,0,0,7,2119,400
11-11-2020,611,0,0,3,2113,900
11-11-2020,900T,0,0,9,2130,960
11-11-2020,900T,0,0,11,2135,900
11-11-2020,900T,0,0,1,2128,900
11-11-2020,611,0,0,6,2127,    
11-11-2020,745,0,0,6,2210,500
11-11-2020,745,0,0,4,2115,439
11-11-2020,745,0,0,12,2132,500
11-11-2020,621,0,0,7,2119,322
11-11-2020,711,0,0,9,2119,500
11-11-2020,641,0,0,4,2116,500
11-11-2020,550,0,0,4,2116,900
11-11-2020,743,0,0,4,2111,599
11-11-2020,112,2000,500,12,2132,549
11-11-2020,622,0,0,4,2111,    
11-11-2020,900T,0,0,9,2115,900
11-11-2020,652,0,0,9,2130,429
11-11-2020,611,0,0,8,2126,419
11-11-2020,745,0,0,3,2110,519
11-11-2020,743,0,0,7,2119,429
11-11-2020,553,0,0,4,2116,900
11-11-2020,553,0,0,12,2132,900
11-11-2020,551,0,0,3,2111,963
11-11-2020,652,0,0,4,2116,500
11-11-2020,743,0,0,3,2113,429
11-11-2020,553,0,0,3,2109,922
11-11-2020,715,0,0,1,2128,429
11-11-2020,550,0,0,4,2116,    
11-11-2020,611,0,0,1,2128,    
11-11-2020,736,0,0,4,2115,400
11-11-2020,600,0,0,6,2210,963
11-11-2020,131,1000,0,8,2124,962
11-11-2020,400,0,0,8,2124,419
11-11-2020,142,0,0,8,2124,938
11-11-2020,554,0,0,11,2467,400
11-11-2020,113,0,0,7,2121,429
11-11-2020,653,0,0,6,2127,900
11-11-2020,522,0,0,9,2115,882
11-11-2020,714,0,0,6,2125,449
11-11-2020,451C,0,0,1,2128,888
11-11-2020,745,0,0,4,2116,400
11-11-2020,553,0,0,6,2127,900
11-11-2020,553,0,0,9,2119,960
11-11-2020,744,0,0,4,2111,    
11-11-2020,743,0,0,7,2122,429
11-11-2020,600,0,0,4,2116,500
11-11-2020,745,0,0,12,2131,429
11-11-2020,745,0,0,9,2119,400
11-11-2020,511,0,0,7,2122,429
11-11-2020,113,0,0,8,2126,322
11-11-2020,400,0,0,8,2126,429
11-11-2020,553,0,0,11,2135,429
11-11-2020,553,0,0,9,2120,962
11-11-2020,113,0,0,8,2124,429
11-11-2020,522,0,0,4,2215,419
11-11-2020,553,0,0,4,2118,400
11-11-2020,522,0,0,7,2125,900
11-11-2020,553,0,0,9,2215,500
11-11-2020,714,0,0,11,2134,429
11-11-2020,652,0,0,4,2115,400
11-11-2020,743,0,0,12,2132,429
11-11-2020,744,0,0,12,2132,429
11-11-2020,500,0,0,4,2115,400
11-11-2020,400,0,0,1,2128,419
11-11-2020,553,0,0,8,2126,962
11-11-2020,711,0,0,6,2127,900
11-11-2020,553,0,0,11,2135,429
11-11-2020,714,0,0,4,2118,400
11-11-2020,500,0,0,9,2120,400
11-11-2020,154,0,0,3,2129,960
11-11-2020,113,0,0,4,2115,400
11-11-2020,745,0,0,3,2108,400
11-11-2020,444,0,0,8,2126,962
11-11-2020,553,0,0,8,2126,429
11-11-2020,621,0,0,4,2118,900
11-11-2020,743,0,0,3,2108,882
11-11-2020,553,0,0,6,2118,323
11-11-2020,745,0,0,9,2121,429
11-11-2020,500,0,0,4,2118,400
11-11-2020,500,0,0,4,2118,400
11-11-2020,553,0,0,8,2124,900
11-11-2020,611,0,0,7,2122,    
11-11-2020,600,0,0,6,2118,961
11-11-2020,740,0,0,11,2134,429
11-11-2020,511,0,0,8,2124,900
11-11-2020,554,0,0,12,2131,429
11-11-2020,113,0,0,11,2135,429
11-11-2020,745,0,0,9,2119,419
11-11-2020,143,0,0,9,2130,0
11-11-2020,151,0,0,9,2115,962
11-11-2020,553,0,0,9,2130,429
11-11-2020,553,0,0,4,2120,960
11-11-2020,552,0,0,12,2136,962
11-11-2020,714,0,0,11,2135,400
11-11-2020,700,0,0,8,2124,439
11-11-2020,700,0,0,3,2113,429
11-11-2020,553,0,0,4,2115,960
11-11-2020,621,0,0,12,2126,900
11-11-2020,611,0,0,7,2127,    
11-12-2020,700,0,0,8,2124,429
11-12-2020,736,0,0,6,2125,429
11-12-2020,611,0,0,4,2111,    
11-12-2020,553,0,0,4,2116,900
11-12-2020,714,0,0,8,2124,429
11-12-2020,611,0,0,6,2127,    
11-12-2020,736,0,0,11,2134,429
11-12-2020,510,0,0,8,2124,429
11-12-2020,735,0,0,11,2135,429
11-12-2020,553,0,0,9,2130,419
11-12-2020,611,0,0,6,2118,    
11-12-2020,733,0,0,4,2215,400
11-12-2020,400,0,0,8,2124,962
11-12-2020,553,0,0,6,2127,963
11-12-2020,553,0,0,6,2127,429
11-12-2020,553,0,0,6,2127,963
11-12-2020,411,0,0,6,2118,900
11-12-2020,500,0,0,7,2121,429
11-12-2020,715,0,0,3,2113,960
11-12-2020,745,0,0,1,2128,123
11-12-2020,551,0,0,9,2119,960
11-12-2020,735,0,0,8,2124,429
11-12-2020,553,0,0,8,2126,519
11-12-2020,714,0,0,9,2119,429
11-12-2020,741,0,0,4,2215,500
11-12-2020,611,0,0,3,2115,    
11-12-2020,600,0,0,4,2115,963
11-12-2020,743,0,0,8,2124,331
11-12-2020,522,0,0,6,2210,429
11-12-2020,745,0,0,3,2129,593
11-12-2020,733,0,0,9,2115,200
11-12-2020,714,0,0,7,2119,419
11-12-2020,741,0,0,9,2132,211
11-12-2020,735,0,0,7,2124,429
11-12-2020,735,0,0,7,2119,429
11-12-2020,735,0,0,7,2121,429
11-12-2020,714,0,0,12,2132,400
11-12-2020,735,0,0,3,2108,400
11-12-2020,735,0,0,12,2136,429
11-12-2020,745,0,0,9,2120,460
11-12-2020,552,0,0,6,2125,900
11-12-2020,712,0,0,4,2199,161
11-12-2020,745,0,0,3,2108,419
11-12-2020,745,0,0,9,2130,213
11-12-2020,611,0,0,4,2115,    
11-12-2020,714,0,0,4,2116,161
11-12-2020,553,0,0,11,2134,429
11-12-2020,600,0,0,6,2125,900
11-12-2020,745,0,0,12,2126,100
11-12-2020,611,0,0,4,2118,    
11-12-2020,611,0,0,11,2135,    
11-12-2020,746,0,0,8,2124,419
11-12-2020,622,0,0,11,2134,960
11-12-2020,743,0,0,12,2132,429
11-12-2020,745,0,0,6,2125,500
11-12-2020,600,0,0,3,2114,400
11-12-2020,413,0,0,8,2126,963
11-12-2020,113,0,0,11,2134,429
11-12-2020,113,1,1,9,2130,419
11-12-2020,444,0,0,12,2136,962
11-12-2020,553,0,0,4,2116,174
11-12-2020,743,0,0,7,2125,400
11-12-2020,745,0,0,8,2122,300
11-12-2020,444,0,0,12,2131,962
11-12-2020,111,50000,20000,11,2134,429
11-12-2020,113,0,0,12,2131,311
11-12-2020,621,0,0,8,2122,900
11-12-2020,611,0,0,1,2128,UUU 
11-12-2020,700,0,0,4,2215,429
11-12-2020,611,0,0,9,2130,    
11-12-2020,735,0,0,11,2134,429
11-12-2020,611,0,0,11,2134,    
11-12-2020,113,0,0,4,2118,429
11-12-2020,553,0,0,6,2127,429
11-12-2020,500,0,0,8,2126,429
11-12-2020,553,0,0,3,2129,419
11-12-2020,714,0,0,9,2130,439
11-12-2020,412,0,0,12,2136,429
11-12-2020,736,0,0,11,2135,419
11-12-2020,745,0,0,9,2130,174
11-12-2020,553,0,0,7,2125,429
11-12-2020,113,0,0,6,2127,160
11-12-2020,553,0,0,3,2113,960
11-12-2020,553,0,0,7,2121,429
11-12-2020,600,0,0,4,2115,961
11-12-2020,500,0,0,9,2121,962
11-12-2020,510,0,0,11,2135,429
11-12-2020,554,0,0,11,2135,429
11-12-2020,611,0,0,9,2131,    
11-12-2020,621,0,0,7,2125,UUU 
11-12-2020,553,0,0,6,2125,965
11-12-2020,733,0,0,9,2120,429
11-12-2020,111,500,2000,9,2115,460
11-12-2020,611,0,0,3,2113,    
11/13/2020,500,0,0,9,2130,429
11/13/2020,714,0,0,4,2116,599
11/13/2020,553,0,0,6,2125,449
11/13/2020,131,10000,1000,8,2124,962
11/13/2020,553,0,0,11,2135,400
11/13/2020,553,0,0,4,2215,900
11/13/2020,531,0,0,7,2125,400
11/13/2020,611,0,0,7,2119,    
11/13/2020,735,0,0,3,2114,174
11/13/2020,131,4000,1000,8,2124,960
11/13/2020,745,0,0,3,2114,331
11/13/2020,400,0,0,8,2124,938
11/13/2020,611,0,0,7,2119,    
11/13/2020,735,0,0,11,2134,241
11/13/2020,551,0,0,3,2110,900
11/13/2020,461,0,0,7,2122,500
11/13/2020,743,0,0,4,2116,500
11/13/2020,113,0,0,6,2127,322
11/13/2020,743,0,0,6,2125,439
11/13/2020,553,0,0,9,2215,900
11/13/2020,900T,0,0,1,2128,888
11/13/2020,714,0,0,4,2115,429
11/13/2020,553,0,0,7,2119,400
11/13/2020,600,0,0,9,2120,419
11/13/2020,744,0,0,9,2215,300
11/13/2020,745,0,0,9,2115,200
11/13/2020,745,0,0,7,2122,644
11/13/2020,735,0,0,9,2119,400
11/13/2020,611,0,0,4,2111,    
11/13/2020,900T,0,0,9,2130,0
11/13/2020,551,0,0,11,2135,962
11/13/2020,700,0,0,4,2116,429
11/13/2020,652,0,0,1,2128,161
11/13/2020,552,0,0,3,2111,900
11/13/2020,736,0,0,6,2125,449
11/13/2020,511,0,0,6,2125,900
11/13/2020,111,1000,100,1,2128,460
11/13/2020,553,0,0,9,2119,400
11/13/2020,714,0,0,4,2215,429
11/13/2020,745,0,0,9,2119,340
11/13/2020,733,0,0,8,2124,429
